code,name,sub_industry
601636,旗滨集团,玻璃制造
601658,邮储银行,国有大型银行
601665,齐鲁银行,城商行
601666,平煤股份,炼焦煤
601668,中国建筑,房屋建设
601669,中国电建,基建工程
601677,明泰铝业,铝
601678,滨化股份,氯碱
601686,友发集团,其他钢材
601688,华泰证券,证券
601689,拓普集团,车身附件及饰件
601696,中银证券,证券
601698,中国卫通,航天装备
601699,潞安环能,炼焦煤
601700,风范股份,线缆部件及其他
601702,华峰铝业,铝
601717,中创智领,能源及重型设备
601718,ST际华,非运动服装
601727,上海电气,其他发电设备
601728,中国电信,电信运营服务
601766,中国中车,轨交设备
601777,千里科技,摩托车
601778,晶科科技,光伏发电
601788,光大证券,证券
601789,宁波建工,房屋建设
601798,蓝科高新,能源及重型设备
601799,星宇股份,车身附件及饰件
601800,中国交建,基建工程
601801,皖新传媒,大众出版
601808,中海油服,油田服务
601811,新华文轩,教育出版
601816,京沪高铁,铁路运输
601818,光大银行,股份制银行
601825,沪农商行,农商行
601827,三峰环境,固废治理
601828,美凯龙,商业物业经营
601838,成都银行,城商行
601857,中国石油,油气开采
601858,中国科传,其他出版
601860,紫金银行,农商行
601865,福莱特,光伏辅材
601866,中远海发,航运
601868,中国能建,基建工程
601869,长飞光纤,光纤光缆
601872,招商轮船,航运
601877,正泰电器,配电设备
601878,浙商证券,证券
601880,辽港股份,港口
601881,中国银河,证券
601882,海天精工,机床制造
601886,江河集团,装修装饰
601888,中国中免,旅游服务
601890,亚星锚链,航海装备
601898,中煤能源,动力煤
601899,紫金矿业,铜
601900,南方传媒,教育出版
601901,方正证券,证券
601908,京运通,光伏硅片
601916,浙商银行,股份制银行
601918,新集能源,动力煤
601919,中远海控,航运
601921,浙版传媒,大众出版
601928,凤凰传媒,教育出版
601929,吉视传媒,广播电视
601933,永辉超市,超市及便利店
601939,建设银行,国有大型银行
601949,中国出版,大众出版
601952,苏垦农发,粮食种植
601956,东贝集团,家电零部件
601958,金钼股份,钨钼
601963,重庆银行,城商行
601965,中国汽研,汽车综合服务
601966,玲珑轮胎,轮胎轮毂
601968,宝钢包装,金属包装
601969,海南矿业,铁矿石
601975,招商南油,航运
601985,中国核电,核力发电
601988,中国银行,国有大型银行
601990,南京证券,证券
601991,大唐发电,火力发电
601992,金隅集团,水泥制造
601995,中金公司,证券
601996,丰林集团,其他家居
601997,贵阳银行,城商行
601998,中信银行,股份制银行
601999,出版传媒,大众出版
603000,人民网,文字图片媒体
603001,奥康国际,鞋帽及其他
603002,宏昌电子,合成树脂
603004,鼎龙科技,其他化学制品
603005,晶方科技,半导体封测
603006,联明股份,车身附件及饰件
603007,顺景科技,园林工程
603008,ST喜临门,家具
603009,XD北特科,底盘与发动机系统
603010,万盛股份,塑料助剂
603011,合锻智能,其他专用设备
603012,创力集团,能源及重型设备
603013,亚普股份,底盘与发动机系统
603014,威高血净,医疗设备
603015,弘讯科技,工业控制设备
603016,新宏泰,配电设备
603017,中衡设计,工程咨询服务
603018,华设集团,工程咨询服务
603019,中科曙光,其他IT设备
603020,爱普股份,调味品
603021,*ST华鹏,其他家居
603022,新通联,其他包装
603023,威帝股份,汽车电子电气系统
603025,大豪科技,工业控制设备
603026,石大胜华,电池化学品
603027,千禾味业,调味品
603028,赛福天,金属制品
603029,天鹅股份,农用机械
603030,全筑股份,装修装饰
603031,安孚科技,其他电池
603032,德新科技,其他专用设备
603033,三维股份,橡胶制品
603035,常熟汽饰,车身附件及饰件
603036,如通股份,能源及重型设备
603037,凯众股份,底盘与发动机系统
603038,华立股份,家具
603039,泛微网络,基础软件
603040,新坐标,底盘与发动机系统
603041,美思德,聚氨酯
603042,华脉科技,光纤光缆
603043,XD广州酒,烘焙食品
603045,福达合金,其他金属新材料
603048,浙江黎明,底盘与发动机系统
603049,中策橡胶,轮胎轮毂
603050,科林电气,电网自动化
603051,鹿山新材,胶黏剂及胶带
603052,可川科技,消费电子组件
603053,成都燃气,燃气
603055,台华新材,其他纺织
603057,紫燕食品,熟食
603058,永吉股份,纸包装
603059,倍加洁,洗护用品
603060,国检集团,检测服务
603061,金海通,半导体设备
603062,麦加芯彩,涂料油墨
603063,禾望电气,风电零部件
603065,宿迁联盛,塑料助剂
603066,音飞储存,仓储物流
603067,振华股份,无机盐
603068,博通集成,集成电路设计
603069,海汽集团,公共交通
603070,万控智造,配电设备
603071,物产环能,贸易
603072,天和磁材,磁性材料
603073,彩蝶实业,其他纺织
603075,热威股份,家电零部件
603076,乐惠国际,其他专用设备
603077,和邦生物,纯碱
603078,江化微,半导体材料
603079,圣达生物,食品助剂
603080,XD新疆火,燃气
603081,大丰实业,其他专用设备
603082,北自科技,其他自动化设备
603083,剑桥科技,通信终端及配件
603085,天成自控,车身附件及饰件
603086,先达股份,农药
603087,XD甘李药,基因药物
603088,宁波精达,机床制造
603089,正裕工业,底盘与发动机系统
603090,宏盛股份,其他通用设备
603091,众鑫股份,其他家居
603092,德力佳,其他通用设备
603093,南华期货,期货
603095,越剑智能,纺织服装设备
603096,新经典,大众出版
603097,江苏华辰,输变电设备
603098,森特股份,钢结构
603099,长白山,旅游景区
603100,川仪股份,仪器仪表
603101,汇嘉时代,百货
603102,百合股份,保健品
603103,横店影视,发行院线
603105,芯能科技,光伏发电
603106,恒银科技,其他IT设备
603107,上海汽配,底盘与发动机系统
603108,润达医疗,医药流通
603109,神驰机电,电机制造
603110,东方材料,涂料油墨
603111,康尼机电,轨交设备
603112,华翔股份,金属制品
603113,金能科技,其他化学原料
603115,海星股份,铝
603116,红蜻蜓,鞋帽及其他
603117,万林物流,跨境物流
603118,共进股份,通信终端及配件
603119,浙江荣泰,其他汽车零部件
603120,肯特催化,其他化学制品
603121,华培动力,底盘与发动机系统
603122,合富中国,医药流通
603123,翠微股份,其他金融服务
603124,江南新材,其他金属新材料
603125,常青科技,有机化工原料
603126,中材节能,固废治理
603127,昭衍新药,医疗研发外包
603128,华贸物流,跨境物流
603129,春风动力,摩托车
603130,云中马,其他纺织
603131,上海沪工,其他通用设备
603132,金徽股份,铅锌
603135,中重科技,其他专用设备
603136,天目湖,旅游景区
603137,恒尚节能,装修装饰
603138,海量数据,基础软件
603139,康惠股份,中药
603150,万朗磁塑,其他塑料制品
603151,邦基科技,畜禽饲料
603153,上海建科,工程咨询服务
603155,新亚强,有机硅
603156,养元饮品,软饮料
603158,腾龙股份,底盘与发动机系统
603159,上海亚虹,其他专用设备
603160,汇顶科技,集成电路设计
603161,科华控股,底盘与发动机系统
603162,海通发展,航运
603163,圣晖集成,其他专业工程
603165,荣晟环保,大宗用纸
603166,福达股份,底盘与发动机系统
603167,渤海轮渡,航运
603168,莎普爱思,化学制剂
603169,兰石重装,能源及重型设备
603170,宝立食品,调味品
603171,税友股份,行业应用软件
603172,万丰股份,纺织化学品
603173,福斯达,其他专用设备
603175,超颖电子,PCB
603176,汇通集团,基建工程
603177,德创环保,大气治理
603178,圣龙股份,底盘与发动机系统
603179,新泉股份,汽车电子电气系统
603180,金牌家居,家具
603181,皇马科技,其他化学制品
603182,嘉华股份,其他农产品加工
603183,XD建研院,检测服务
603185,弘元绿能,光伏硅片
603186,华正新材,PCB
603187,海容冷链,制冷空调设备
603188,亚邦股份,纺织化学品
603189,*ST网达,行业应用软件
603190,亚通精工,其他汽车零部件
603191,望变电气,输变电设备
603192,汇得科技,聚氨酯
603193,XD润本股,洗护用品
603194,中力股份,工程机械整机
603195,公牛集团,其他家居
603196,璞源材料,非运动服装
603197,保隆科技,汽车电子电气系统
603198,迎驾贡酒,白酒
603199,九华旅游,旅游景区
603200,上海洗霸,水治理
603201,常润股份,其他汽车零部件
603202,天有为,汽车电子电气系统
603203,快克智能,其他专用设备
603205,健尔康,医疗耗材
603206,嘉环科技,网络工程施工
603207,小方制药,化学制剂
603208,江山欧派,家具
603209,兴通股份,航运
603210,泰鸿万立,其他汽车零部件
603211,晋拓股份,其他汽车零部件
603212,赛伍技术,光伏辅材
603213,镇洋发展,氯碱
603214,爱婴室,专业连锁
603215,比依股份,厨房小家电
603216,梦天家居,家具
603217,元利科技,有机化工原料
603218,日月股份,风电零部件
603219,富佳股份,清洁小家电
603220,中贝通信,网络工程施工
603221,爱丽家居,家具
603222,济民健康,医疗耗材
603223,恒通股份,公路货运
603225,新凤鸣,涤纶
603226,菲林格尔,家具
603227,雪峰科技,民爆制品
603228,景旺电子,PCB
603229,奥翔药业,原料药
603230,内蒙新华,大众出版
603231,索宝蛋白,粮油加工
603232,格尔软件,基础软件
603233,大参林,线下药店
603235,天新药业,原料药
603236,移远通信,通信终端及配件
603237,五芳斋,其他食品
603238,诺邦股份,其他纺织
603239,浙江仙通,车身附件及饰件
603248,锡华科技,风电零部件
603255,鼎际得,塑料助剂
603256,宏和科技,玻纤制造
603257,中国瑞林,工程咨询服务
603258,电魂网络,游戏
603259,XD药明康,医疗研发外包
603260,合盛硅业,有机硅
603261,*ST立航,航空装备
603262,技源集团,保健品
603266,天龙股份,其他汽车零部件
603267,鸿远电子,军工电子
603268,松发股份,航海装备
603269,海鸥股份,其他通用设备
603270,金帝股份,金属制品
603271,永杰新材,铝
603272,*ST联翔,其他家居
603273,天元智能,其他专用设备
603275,众辰科技,工业控制设备
603276,恒兴新材,有机化工原料
603277,银都股份,制冷空调设备
603278,大业股份,金属制品
603279,景津装备,环保设备
603280,南方路机,工程机械整机
603281,江瀚新材,有机硅
603282,亚光股份,其他专用设备
603283,赛腾股份,工业控制设备
603284,林平发展,大宗用纸
603285,键邦股份,其他化学制品
603286,日盈电子,车身附件及饰件
603288,海天味业,调味品
603289,泰瑞机器,其他专用设备
603290,斯达半导,功率半导体
603291,联合水务,水务
603293,埃泰克,汽车电子电气系统
603296,华勤技术,消费电子组件
603297,永新光学,光学元件
603298,XD杭叉集,工程机械整机
603299,苏盐井神,无机盐
603300,海南华铁,租赁
603301,振德医疗,医疗耗材
603303,得邦照明,LED
603305,旭升集团,底盘与发动机系统
603306,华懋科技,车身附件及饰件
603307,扬州金泉,娱乐用品
603308,应流股份,机械基础件
603309,维力医疗,医疗耗材
603310,巍华新材,氟化工
603311,金海高科,家电零部件
603312,西典新能,输变电设备
603313,梦百合,家具
603315,福鞍股份,大气治理
603316,诚邦股份,园林工程
603317,天味食品,调味品
603318,水发燃气,燃气
603319,美湖股份,底盘与发动机系统
603320,迪贝电气,电机制造
603321,梅轮电梯,楼宇设备
603322,超讯通信,网络优化运维
603323,苏农银行,农商行
603324,盛剑科技,环保设备
603325,博隆技术,能源及重型设备
603326,我乐家居,家具
603327,福蓉科技,消费电子组件
603328,依顿电子,PCB
603329,上海雅仕,供应链服务
603330,天洋新材,胶黏剂及胶带
603331,百达精工,制冷空调设备
603332,苏州龙杰,涤纶
603333,尚纬股份,线缆部件及其他
603334,丰倍生物,其他化学制品
603335,迪生力,轮胎轮毂
603336,宏辉果蔬,果蔬加工
603337,杰克科技,纺织服装设备
603338,浙江鼎力,工程机械整机
603339,四方科技,制冷空调设备
603341,龙旗科技,通信终端及配件
603344,星德胜,电机制造
603345,安井食品,预加工食品
603348,文灿股份,其他汽车零部件
603350,安乃达,电机制造
603351,威尔药业,原料药
603352,至信股份,其他汽车零部件
603353,和顺石油,石油贸易
603355,莱克电气,清洁小家电
603356,华菱精工,楼宇设备
603357,设计总院,工程咨询服务
603358,华达科技,车身附件及饰件
603359,*ST东珠,园林工程
603360,百傲化学,农药
603363,傲农生物,畜禽饲料
603365,水星家纺,家纺
603366,日出东方,卫浴电器
603367,辰欣药业,化学制剂
603368,柳药集团,医药流通
603369,今世缘,白酒
603370,华新精科,电机制造
603373,安邦护卫,其他专业服务
603375,盛景微,集成电路设计
603376,大明电子,汽车电子电气系统
603377,ST东时,教育培训
603378,*ST亚士,涂料
603379,三美股份,氟化工
603380,易德龙,消费电子组件
603381,永臻股份,光伏辅材
603382,海阳科技,锦纶
603383,顶点软件,行业应用软件
603385,惠达卫浴,其他家居
603386,骏亚科技,PCB
603387,基蛋生物,诊断试剂
603389,*ST亚振,家具
603390,通达电气,汽车电子电气系统
603391,力聚热能,能源及重型设备
603392,万泰生物,疫苗
603393,新天然气,燃气
603395,红四方,复合肥
603396,金辰股份,光伏加工设备
603398,*ST沐邦,光伏硅片
603399,永杉锂业,钨钼
603400,华之杰,其他通用设备
603402,陕西旅游,旅游景区
603406,天富龙,涤纶
603407,长裕集团,无机盐
603408,建霖家居,其他家居
603409,汇通控股,其他汽车零部件
603416,信捷电气,工业控制设备
603418,友升股份,车身附件及饰件
603421,鼎信通讯,其他通信设备
603429,*ST集友,纸包装
603435,嘉德利,其他电子
603439,三力制药,中药
603444,吉比特,游戏
603456,九洲药业,医疗研发外包
603458,勘设股份,工程咨询服务
603459,红板科技,PCB
603466,风语筑,其他数字媒体
603477,巨星农牧,生猪养殖
603486,科沃斯,清洁小家电
603488,展鹏科技,楼宇设备
603489,八方股份,电机制造
603496,恒为科技,其他IT设备
603499,翔港科技,纸包装
603500,祥和实业,轨交设备
603501,豪威集团,集成电路设计
603505,金石资源,氟化工
603506,南都物业,物业管理
603507,振江股份,风电零部件
603508,思维列控,安防设备
603511,爱慕股份,鞋帽及其他
603515,欧普照明,LED
603516,淳中科技,其他IT设备
603517,ST绝味,熟食
603518,锦泓集团,非运动服装
603519,立霸股份,家电零部件
603520,司太立,原料药
603527,众源新材,铜
603528,多伦科技,行业应用软件
603529,爱玛科技,其他交通设备
603530,神马电力,线缆部件及其他
603533,掌阅科技,文字图片媒体
603535,嘉诚国际,跨境物流
603536,惠发食品,预加工食品
603538,美诺华,原料药
603551,奥普科技,卫浴电器
603556,海兴电力,电工仪器
603557,*ST起步,鞋帽及其他
603558,健盛集团,棉纺制品
603559,ST通脉,网络工程施工
603565,中谷物流,航运
603566,普莱柯,动物保健
603567,珍宝岛,中药
603568,伟明环保,固废治理
603569,长久物流,公路货运
603577,汇金通,线缆部件及其他
603578,三星新材,家电零部件
603579,荣泰健康,个护小家电
603580,*ST艾艾,其他塑料制品
603583,捷昌驱动,工业控制设备
603585,苏利股份,农药
603586,金麒麟,底盘与发动机系统
603587,地素时尚,非运动服装
603588,高能环境,固废治理
603589,口子窖,白酒
603590,康辰药业,其他生物制药
603595,ST东尼,消费电子组件
603596,伯特利,底盘与发动机系统
603598,引力传媒,互联网广告
603599,广信股份,农药
603600,永艺股份,家具
603601,再升科技,玻纤制造
603602,纵横通信,网络工程施工
603605,珀莱雅,化妆品
603606,东方电缆,线缆部件及其他
603607,京华激光,其他包装
603608,天创时尚,鞋帽及其他
603609,禾丰股份,畜禽饲料
603610,麒盛科技,家具
603611,诺力股份,其他专用设备
603612,索通发展,非金属材料
603613,国联股份,产联网平台服务
603615,茶花股份,其他家居
603616,韩建河山,水泥制品
603617,君禾股份,机械基础件
603618,杭电股份,线缆部件及其他
603619,中曼石油,油田服务
603626,科森科技,消费电子组件
603628,清源股份,光伏辅材
603629,利通电子,消费电子组件
603630,拉芳家化,洗护用品
603633,徕木股份,汽车电子电气系统
603636,南威软件,行业应用软件
603637,镇海股份,化学工程
603638,艾迪精密,工程机械零件
603639,海利尔,农药
603648,畅联股份,供应链服务
603650,彤程新材,橡胶助剂
603655,朗博科技,其他汽车零部件
603656,泰禾智能,其他专用设备
603657,春光科技,家电零部件
603658,安图生物,诊断试剂
603659,璞泰来,电池化学品
603660,苏州科达,其他IT设备
603661,恒林股份,家具
603662,柯力传感,仪器仪表
603663,三祥新材,其他金属
603665,康隆达,鞋帽及其他
603666,亿嘉和,机器人
603667,五洲新春,机械基础件
603668,天马科技,水产饲料
603669,灵康药业,化学制剂
603676,卫信康,化学制剂
603677,奇精机械,家电零部件
603678,火炬电子,军工电子
603679,华体科技,LED
603680,今创集团,轨交设备
603681,永冠新材,胶黏剂及胶带
603682,锦和商管,商业物业经营
603683,晶华新材,胶黏剂及胶带
603685,晨丰科技,LED
603686,福龙马,环保设备
603687,大胜达,纸包装
603688,石英股份,非金属材料
603689,XD皖天然,燃气
603690,至纯科技,半导体设备
603693,江苏新能,风力发电
603696,安记食品,调味品
603697,有友食品,零食
603698,XD航天工,能源及重型设备
603699,纽威股份,机械基础件
603700,宁水集团,仪器仪表
603701,XD德宏股,底盘与发动机系统
603703,盛洋科技,面板
603706,东方环宇,燃气
603707,健友股份,其他生物制药
603708,家家悦,超市及便利店
603709,中源家居,家具
603711,香飘飘,软饮料
603712,七一二,军工电子
603713,密尔克卫,仓储物流
603716,塞力医疗,医药流通
603717,天域生物,生猪养殖
603718,*ST海利,动物保健
603719,良品铺子,零食
603721,*ST天择,影视制作
603722,阿科力,有机化工原料
603725,天安新材,改性塑料
603726,朗迪集团,家电零部件
603727,博迈科,油气工程
603728,鸣志电器,电机制造
603729,ST龙韵,其他广告营销
603730,岱美股份,车身附件及饰件
603733,仙鹤股份,特种纸
603737,三棵树,涂料
603738,泰晶科技,被动元件
603739,XD蔚蓝生,动物保健
603755,日辰股份,调味品
603757,大元泵业,机械基础件
603758,秦安股份,底盘与发动机系统
603759,海天股份,水务
603766,隆鑫通用,摩托车
603767,中马传动,底盘与发动机系统
603768,常青股份,车身附件及饰件
603773,沃格光电,光学元件
603776,永安行,其他交通设备
603777,来伊份,零食
603778,国晟科技,光伏电池组件
603779,威龙股份,葡萄酒
603786,科博达,汽车电子电气系统
603787,新日股份,摩托车
603788,宁波高发,底盘与发动机系统
603789,ST星农,农用机械
603790,雅运股份,纺织化学品
603797,联泰环保,水治理
603798,康普顿,其他石化
603799,华友钴业,钴
603800,洪田股份,能源及重型设备
603801,志邦家居,家具
603803,瑞斯康达,通信终端及配件
603806,福斯特,光伏辅材
603808,歌力思,非运动服装
603809,豪能股份,底盘与发动机系统
603810,丰山集团,农药
603811,诚意药业,化学制剂
603813,*ST原尚,公路货运
603815,交建股份,基建工程
603816,顾家家居,家具
603817,海峡环保,水治理
603818,曲美家居,家具
603819,神力股份,电机制造
603822,ST嘉澳,塑料助剂
603823,百合花,涂料油墨
603825,ST华扬,互联网广告
603826,坤彩科技,非金属材料
603828,*ST利达,装修装饰
603829,洛凯股份,配电设备
603833,欧派家居,家具
603836,海程邦达,跨境物流
603838,*ST四通,其他家居
603839,安正时尚,非运动服装
603843,*ST正平,基建工程
603848,好太太,其他家居
603855,华荣股份,其他专用设备
603856,东宏股份,管材
603858,步长制药,中药
603859,能科科技,行业应用软件
603860,XD中公高,工程咨询服务
603861,白云电器,配电设备
603863,松炀资源,大宗用纸
603866,桃李面包,烘焙食品
603867,新化股份,有机化工原料
603868,飞科电器,个护小家电
603869,ST智知,行业应用软件
603871,嘉友国际,跨境物流
603876,鼎胜新材,铝
603877,太平鸟,非运动服装
603878,武进不锈,其他钢材
603879,永悦科技,合成树脂
603880,南卫股份,医疗耗材
603881,数据港,云基础设施服务
603882,金域医学,诊断服务
603883,老百姓,线下药店
603885,吉祥航空,航空运输
603886,元祖股份,烘焙食品
603887,城地香江,云基础设施服务
603888,新华网,文字图片媒体
603889,新澳股份,其他纺织
603890,春秋电子,消费电子组件
603893,瑞芯微,集成电路设计
603895,天永智能,其他专用设备
603896,寿仙谷,中药
603897,长城科技,线缆部件及其他
603898,好莱客,家具
603899,晨光股份,文化用品
603900,莱绅通灵,钟表珠宝
603901,永创智能,印刷包装机械
603903,中持股份,水治理
603906,龙蟠科技,电池化学品
603908,牧高笛,鞋帽及其他
603909,建发合诚,工程咨询服务
603912,佳力图,其他专用设备
603915,国茂股份,机械基础件
603916,苏博特,其他化学制品
603917,合力科技,其他汽车零部件
603918,金桥信息,行业应用软件
603919,金徽酒,白酒
603920,世运电路,PCB
603922,ST金鸿顺,车身附件及饰件
603926,铁流股份,底盘与发动机系统
603927,中科软,行业应用软件
603928,兴业股份,合成树脂
603929,亚翔集成,其他专业工程
603931,格林达,半导体材料
603933,睿能科技,其他电子
603936,博敏电子,PCB
603937,丽岛新材,铝
603938,三孚股份,其他化学原料
603939,益丰药房,线下药店
603948,建业股份,有机化工原料
603949,雪龙集团,底盘与发动机系统
603950,长源东谷,底盘与发动机系统
603955,大千生态,园林工程
603956,威派格,其他专用设备
603958,哈森股份,鞋帽及其他
603959,ST百利,化学工程
603960,克来机电,汽车电子电气系统
603966,法兰泰克,能源及重型设备
603967,中创物流,跨境物流
603968,醋化股份,食品助剂
603969,银龙股份,金属制品
603970,中农立华,农药
603976,正川股份,医疗耗材
603977,国泰集团,民爆制品
603978,深圳新星,其他金属新材料
603979,金诚信,铜
603980,吉华集团,纺织化学品
603982,泉峰汽车,底盘与发动机系统
603983,丸美生物,化妆品
603985,恒润股份,风电零部件
603986,兆易创新,集成电路设计
603987,康德莱,医疗耗材
603988,XD中电电,电机制造
603989,艾华集团,被动元件
603990,麦迪科技,行业应用软件
603991,领先股份,半导体材料
603992,XD松霖科,其他家居
603993,洛阳钼业,钨钼
603995,甬金股份,特钢
603997,继峰股份,车身附件及饰件
603998,XD方盛制,中药
603999,读者传媒,大众出版
605001,威奥股份,轨交设备
605003,众望布艺,家纺
605005,合兴股份,汽车电子电气系统
605006,山东玻纤,玻纤制造
605007,五洲特纸,特种纸
605008,长鸿高科,橡胶制品
605009,豪悦护理,生活用纸
605011,XD杭州热,热力服务
605016,百龙创园,食品助剂
605018,长华集团,其他汽车零部件
605020,XD永和股,氟化工
605028,世茂能源,热力服务
605033,美邦股份,农药
605050,福然德,供应链服务
605055,迎丰股份,印染
605056,咸亨国际,仪器仪表
605058,澳弘电子,PCB
605060,联德股份,机械基础件
605066,天正电气,配电设备
605068,明新旭腾,车身附件及饰件
605069,正和生态,生态修复
605077,华康股份,制糖业
605080,浙江自然,娱乐用品
605081,*ST太和,生态修复
605086,龙高股份,非金属材料
605088,冠盛股份,底盘与发动机系统
605089,味知香,预加工食品
605090,九丰能源,燃气
605098,行动教育,教育培训
605099,共创草坪,其他家居
605100,华丰股份,机械基础件
605108,同庆楼,餐饮
605111,新洁能,功率半导体
605116,奥锐特,原料药
605117,德业股份,光伏逆变器
605118,力鼎光电,光学元件
605122,四方新材,水泥制品
605123,派克新材,航空装备
605128,上海沿浦,车身附件及饰件
605133,嵘泰股份,底盘与发动机系统
605136,丽人丽妆,电商服务
605138,盛泰集团,非运动服装
605151,西上海,车身附件及饰件
605155,西大门,其他家居
605158,华达新材,板材
605162,新中港,热力服务
605166,聚合顺,锦纶
605167,利柏特,化学工程
605168,三人行,互联网广告
605169,洪通燃气,燃气
605177,东亚药业,原料药
605178,时空科技,装修装饰
605179,一鸣食品,乳制品
605180,华生科技,其他纺织
605183,确成股份,炭黑
605186,健麾信息,其他自动化设备
605188,XD国光连,超市及便利店
605189,富春染织,印染
605196,华通线缆,线缆部件及其他
605198,安德利,软饮料
605199,ST葫芦娃,中药
605208,永茂泰,铝
605218,伟时电子,LED
605222,起帆电缆,线缆部件及其他
605228,神通科技,车身附件及饰件
605255,天普股份,底盘与发动机系统
605258,协和电子,PCB
605259,绿田机械,其他通用设备
605266,健之佳,线下药店
605268,王力安防,其他家居
605277,新亚电子,消费电子组件
605286,同力天启,楼宇设备
605287,德才股份,装修装饰
605288,凯迪股份,工业控制设备
605289,罗曼股份,其他专业工程
605296,神农集团,生猪养殖
605298,必得科技,轨交设备
605299,舒华体育,娱乐用品
605300,佳禾食品,乳制品
605303,园林股份,园林工程
605305,中际联合,工程机械整机
605318,法狮龙,其他建材
605319,无锡振华,其他汽车零部件
605333,沪光股份,汽车电子电气系统
605336,*ST帅电,厨房电器
605337,李子园,乳制品
605338,巴比食品,预加工食品
605339,南侨食品,烘焙食品
605358,立昂微,半导体材料
605365,立达信,LED
605366,宏柏新材,有机硅
605368,蓝天燃气,燃气
605369,拱东医疗,医疗耗材
605376,博迁新材,镍
605377,华旺科技,特种纸
605378,野马电池,其他电池
605388,均瑶健康,乳制品
605389,长龄液压,工程机械零件
605398,新炬网络,其他云服务
605399,晨光新材,有机硅
605488,福莱新材,其他塑料制品
605499,东鹏饮料,软饮料
605500,森林包装,大宗用纸
605507,DR国邦医,原料药
605555,德昌股份,清洁小家电
605566,福莱蒽特,纺织化学品
605567,春雪食品,肉制品
605577,龙版传媒,教育出版
605580,恒盛能源,热力服务
605588,冠石科技,光学元件
605589,圣泉集团,合成树脂
605598,上海港湾,其他专业工程
605599,菜百股份,钟表珠宝
688001,华兴源创,其他专用设备
688002,睿创微纳,军工电子
688003,天准科技,其他专用设备
688004,博汇科技,行业应用软件
688005,容百科技,电池化学品
688006,XD杭可科,锂电设备
688007,光峰科技,品牌消费电子
688008,澜起科技,集成电路设计
688009,中国通号,轨交设备
688010,福光股份,光学元件
688011,新光光电,军工电子
688012,DR中微公,半导体设备
688013,天臣医疗,医疗耗材
688015,交控科技,轨交设备
688016,心脉医疗,医疗耗材
688017,绿的谐波,机器人
688018,乐鑫科技,集成电路设计
688019,安集科技,半导体材料
688020,方邦股份,PCB
688021,奥福科技,其他汽车零部件
688022,ST瀚川,其他专用设备
688023,安恒信息,基础软件
688025,杰普特,激光设备
688026,洁特生物,医疗耗材
688027,国盾量子,通信终端及配件
688028,沃尔德,机械基础件
688029,南微医学,医疗耗材
688030,山石网科,基础软件
688031,星环科技-U,行业应用软件
688032,禾迈股份,光伏逆变器
688033,*ST天宜,光伏加工设备
688035,XD德邦科,半导体材料
688036,传音控股,品牌消费电子
688037,芯源微,半导体设备
688038,中科通达,基础软件
688039,当虹科技,行业应用软件
688041,海光信息,集成电路设计
688045,必易微,集成电路设计
688046,药康生物,医疗研发外包
688047,龙芯中科,集成电路设计
688048,长光华芯,半导体制造
688049,炬芯科技,集成电路设计
688050,爱博医疗,医疗耗材
688051,佳华科技,行业应用软件
688052,纳芯微,集成电路设计
688053,ST思科瑞,检测服务
688055,龙腾光电,面板
688056,莱伯泰科,仪器仪表
688057,金达莱,水治理
688058,宝兰德,基础软件
688059,华锐精密,金属制品
688060,云涌科技,其他IT设备
688061,灿瑞科技,集成电路设计
688062,迈威生物-U,其他生物制药
688063,派能科技,锂电池
688065,凯赛生物,有机化工原料
688066,*ST航图,行业应用软件
688067,爱威科技,体外诊断
688068,热景生物,诊断试剂
688069,德林海,生态修复
688070,纵横股份,航空装备
688071,华依科技,其他专用设备
688072,拓荆科技,半导体设备
688073,毕得医药,医疗研发外包
688075,安旭生物,诊断试剂
688076,ST诺泰,医疗研发外包
688077,大地熊,磁性材料
688078,龙软科技,行业应用软件
688079,美迪凯,光学元件
688080,映翰通,其他通信设备
688081,兴图新科,军工电子
688082,盛美上海,半导体设备
688083,中望软件,行业应用软件
688084,晶品特装,地面兵装
688085,三友医疗,医疗耗材
688087,英科再生,固废治理
688088,虹软科技,新兴软件
688089,嘉必优,食品助剂
688090,瑞松科技,机器人
688091,上海谊众,化学制剂
688092,爱科科技,其他专用设备
688093,世华科技,其他电子
688095,福昕软件,基础软件
688096,京源环保,水治理
688097,博众精工,工业控制设备
688098,申联生物,动物保健
688099,晶晨股份,集成电路设计
688100,威胜信息,通信终端及配件
688101,三达膜,水治理
688102,斯瑞新材,铜
688103,国力电子,其他电子
688105,诺唯赞,其他生物制药
688106,金宏气体,半导体材料
688107,安路科技,集成电路设计
688108,赛诺医疗,医疗耗材
688109,品茗科技,行业应用软件
688110,东芯股份,集成电路设计
688111,金山办公,云软件服务
688112,鼎阳科技,仪器仪表
688113,联测科技,其他专用设备
688114,华大智造,医疗设备
688115,思林杰,仪器仪表
688116,天奈科技,电池化学品
688117,圣诺生物,其他生物制药
688118,普元信息,云平台服务
688119,中钢洛耐,耐火材料
688120,华海清科,半导体设备
688121,卓然股份,能源及重型设备
688122,西部超导,钛
688123,聚辰股份,集成电路设计
688125,安达智能,其他专用设备
688126,沪硅产业,半导体材料
688127,蓝特光学,光学元件
688128,中国电研,其他专用设备
688129,东来技术,涂料油墨
688130,晶华微,集成电路设计
688131,皓元医药,医疗研发外包
